is_student,is_unemployed,median_amt_wire,wire_ratio,income,max_transaction_frequency_7d,max_transaction_frequency_90d,days_since_last_transaction,share_amt_eft,sum_amt_total,abm_cash_deposit_volume,transaction_ecommerce_ratio,cv_amt_eft,cash_ratio,transaction_round_amount_frequency_7d,channel_debit_volume,channel_credit_volume,incoming_volume_90d,cross_border_ratio,cv_amt_abm,n_txn_abm,median_hold_time_funds,n_txn_total,abm_cash_withdrawal_volume,sum_amt_eft,max_channel_share,txn_volume_vs_occupation_median,age,label
0,0,0.0,0.0,55864.0,1,3,1,0.839033857,23842.84,751.5,0.456659619,1.118205736,0.03722289,0.0,5884.63,14304.56,14304.56,0.25,0.0,1,148.3969444,30,0.0,20004.95,0.839033857,0.464706871,54.0,0.0
0,0,0.0,0.0,97791.0,3,3,0,0.0,31070.48,0.0,0.0,0.0,0.0,0.0,14941.63,14309.4,14309.4,0.0,0.0,0,49.50333333,73,0.0,0.0,1.0,0.673288756,51.0,0.0
0,0,0.0,0.0,38992.0,1,3,1,0.595223684,7385.19,400.0,0.105707558,1.256042116,0.054628241,0.0,2632.52,4689.7,4689.7,0.0,0.0,1,17.10833333,49,0.0,4395.84,0.595223684,0.184743595,68.0,0.0
0,0,0.0,0.0,,1,3,5,0.954029518,11371.21,0.0,0.19570092,1.262461822,0.0,0.0,3120.85,8133.33,8133.33,0.0,0.0,0,90.51666667,30,0.0,10848.47,0.954029518,0.259044309,,0.0
0,0,0.0,0.0,80670.0,2,3,0,0.23272004,19719.23,0.0,0.014816934,1.420990264,0.01575371,0.0,7184.94,12517.72,12517.72,0.0,0.0,1,72.19444444,53,310.39,4589.06,0.742675044,0.677882677,66.0,0.0
0,0,0.0,0.0,58574.0,1,2,0,1.0,13722.94,0.0,0.0,1.201562311,0.0,0.0,1944.19,11540.32,11540.32,0.0,0.0,0,167.9966667,30,0.0,13722.94,1.0,0.308027275,59.0,0.0
0,0,0.0,0.0,34180.0,1,3,0,0.483806922,5132.44,0.0,0.388638548,1.253223908,0.004068009,0.0,2378.52,2537.89,2537.89,0.078947368,0.0,1,32.26402778,57,20.0,2483.11,0.483806922,0.095128091,60.0,0.0
0,0,0.0,0.0,,1,2,0,0.480888834,16577.22,0.0,0.0,1.420051477,0.0,0.0,3389.03,12855.83,12855.83,0.0,0.0,0,198.64,30,0.0,7971.8,0.488155433,0.344678287,33.0,0.0
0,0,0.0,0.0,51691.0,4,4,0,0.775623441,19244.39,0.0,0.032099732,1.35515139,0.0,0.0,8779.32,9894.44,9894.44,0.0,0.0,0,16.87722222,98,0.0,14926.4,0.775623441,0.642482711,84.0,0.0
0,0,0.0,0.0,,0,2,8,0.581024548,4054.08,1300.0,0.0,0.705031342,0.421665409,0.0,1295.82,1950.83,1950.83,0.0,1.271655877,2,310.0947222,15,69.0,2355.52,0.581024548,0.111703079,78.0,0.0
0,0,0.0,0.0,160229.0,6,10,0,0.099284284,60075.47,0.0,0.098087281,1.558141938,0.0,0.0,33370.99,24184.56,24184.56,0.029850746,0.0,1,6.457222222,368,0.0,5964.55,0.645117883,1.324791115,62.0,0.0
0,0,0.0,0.0,64843.0,1,2,1,0.0,1292.31,0.0,0.0,0.0,0.0,0.0,1292.31,0.0,0.0,0.0,0.0,0,0.0,9,0.0,0.0,1.0,0.029745886,36.0,0.0
0,0,0.0,0.0,53334.0,1,3,0,0.499848757,9322.74,0.0,0.12225868,1.461663218,0.212573511,0.0,4534.45,4785.62,4785.62,0.0,0.791641118,10,20.26472222,61,1981.2,4659.96,0.499848757,0.320662997,69.0,0.0
0,0,0.0,0.0,,1,2,0,1.0,5100.92,0.0,0.0,1.506798512,0.0,0.0,3540.74,1560.18,1560.18,0.0,0.0,0,145.3886111,15,0.0,5100.92,1.0,0.117410979,49.0,0.0
0,0,0.0,0.0,10.0,2,2,1,0.0,9532.38,0.0,0.0,0.0,0.0,0.0,0.0,7992.75,7992.75,0.0,0.0,0,0.0,11,0.0,0.0,1.0,0.18397399,65.0,0.0
0,0,0.0,0.0,43150.0,3,3,1,0.655991047,12866.7,0.0,0.030179472,1.780675657,0.0,0.0,1572.37,9736.65,9736.65,0.076923077,0.0,0,50.49722222,38,0.0,8440.44,0.655991047,0.260306595,27.0,0.0
0,0,0.0,0.0,,1,2,6,1.0,9432.28,0.0,0.0,1.256331889,0.0,0.0,832.34,8578.5,8578.5,0.0,0.0,0,225.1838889,15,0.0,9432.28,1.0,0.323785997,71.0,0.0
0,0,0.0,0.0,,2,4,5,0.993464133,21994.02,0.0,0.0,1.292862102,0.0,0.0,2815.57,19037.33,19037.33,0.0,0.0,0,73.26888889,43,0.0,21850.27,0.993464133,0.751863066,81.0,0.0
0,1,0.0,0.0,,0,1,21,0.926520214,1051.99,0.0,0.0,0.928529565,0.0,0.0,0.0,1051.99,1051.99,0.0,0.0,0,0.0,4,0.0,974.69,0.926520214,0.089462539,83.0,0.0
0,0,0.0,0.0,112642.0,3,6,0,0.0,8547.69,0.0,0.354366685,0.0,0.0,0.0,8390.02,157.67,157.67,0.010752688,0.0,0,32.59888889,124,0.0,0.0,0.904887753,0.196747382,,0.0
0,0,0.0,0.0,34612.0,1,3,1,0.625080848,19759.38,0.0,0.698454883,0.995967347,0.00599554,0.0,9064.9,9570.62,9570.62,0.111111111,0.0,1,136.3375,36,111.73,12351.21,0.625080848,0.352461488,65.0,0.0
0,1,0.0,0.0,112074.0,1,1,6,0.0,159.45,0.0,0.0,0.0,0.0,0.0,159.45,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0.0,1.0,0.013559827,36.0,1.0
0,0,0.0,0.0,62923.0,1,3,1,0.019183536,7882.28,220.89,0.005222535,0.0,0.204215024,0.0,3825.67,4056.61,4056.61,0.0,1.298516842,5,62.34152778,38,1388.79,151.21,0.527351223,0.271194908,70.0,0.0
0,0,0.0,0.0,42461.0,1,3,0,0.593141452,10779.25,0.0,0.093893918,1.245860573,0.04587466,0.0,4756.89,2166.54,2166.54,0.047619048,0.0,1,14.85125,59,317.61,6393.62,0.593141452,0.238205058,80.0,0.0
0,0,0.0,0.0,32552.0,3,4,0,0.590164723,7901.76,0.0,0.184720305,1.127639009,0.021425266,0.2,3511.06,3490.02,3490.02,0.027027027,0.0,1,45.45611111,51,150.0,4663.34,0.590164723,0.161148118,62.0,0.0
0,0,0.0,0.0,47945.0,1,1,1,0.112347004,12475.01,0.0,0.0,1.170225321,0.0,0.0,7719.63,4755.38,4755.38,0.0,0.0,0,600.0,8,0.0,1401.53,0.887652996,0.429210735,83.0,0.0
0,0,0.0,0.0,80101.0,3,3,0,0.824102874,17361.0,0.0,0.233911199,1.372247621,0.0,0.0,3565.93,13795.07,13795.07,0.076923077,0.0,0,61.68458333,48,0.0,14307.25,0.824102874,0.319871027,42.0,0.0
0,0,0.0,0.0,654170.0,1,4,0,0.718515339,26419.77,563.5,0.024737958,1.665839219,0.210680233,0.5,7823.03,13398.23,13398.23,0.0,1.302133587,18,51.04416667,68,3907.4,18983.01,0.718515339,0.512337128,53.0,0.0
0,0,0.0,0.0,44363.0,2,3,0,0.213559692,11806.02,2000.0,0.116670336,0.787536415,0.347648063,0.0,4847.98,6359.59,6359.59,0.022222222,0.91249986,7,18.48027778,62,1896.29,2521.29,0.451571317,0.257971458,76.0,0.0
0,0,0.0,0.0,9.0,2,2,1,0.924362754,12567.75,0.0,0.0,1.223410542,0.041375743,0.0,7154.44,5413.31,5413.31,0.2,0.0,1,63.18680556,22,520.0,11617.16,0.924362754,0.432401514,73.0,0.0
0,0,0.0,0.0,,0,1,19,1.0,39.29,0.0,0.0,0.0,0.0,0.0,39.29,0.0,0.0,0.0,0.0,0,0.0,1,0.0,39.29,1.0,0.001351798,,0.0
0,0,0.0,0.0,23984.0,3,5,0,0.0,8860.79,0.0,0.097716478,0.0,0.0,0.1,6897.15,1898.91,1898.91,0.035714286,0.0,0,4.433888889,141,0.0,0.0,1.0,0.202464265,38.0,0.0
0,0,0.0,0.0,50811.0,4,4,0,0.0,6606.13,0.0,0.036369815,0.0,0.136912733,0.090909091,6259.84,341.08,341.08,0.0,0.7904646,3,23.89888889,114,903.75,0.0,0.811564411,0.168339284,51.0,0.0
0,0,0.0,0.0,16675.0,1,1,1,0.0,2634.05,0.0,0.0,0.0,0.234240049,0.0,2634.05,0.0,0.0,0.0,1.18500553,2,0.0,6,617.0,0.0,0.750623564,0.055635231,55.0,0.0
0,0,0.0,0.0,77634.0,3,6,0,0.53622465,30133.21,0.0,0.248157561,1.047907339,0.004409624,0.0,13677.51,15803.46,15803.46,0.016666667,0.761499611,2,7.993333333,171,130.0,16158.17,0.53622465,0.678581425,,0.0
1,0,0.0,0.0,,0,1,45,0.0,26.85,0.0,0.0,0.0,0.0,0.0,26.85,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,1.917857143,,0.0
0,0,0.0,0.0,59856.0,2,4,0,0.0,10571.72,1800.0,0.196999582,0.0,0.196332509,0.0,5133.37,4034.75,4034.75,0.023255814,0.0,1,19.60638889,86,0.0,0.0,0.558064345,0.173400539,60.0,0.0
0,0,0.0,0.0,340887.0,2,7,0,0.312170622,29043.38,0.0,0.077666216,1.046326672,0.010506222,0.0,5812.82,23109.09,23109.09,0.047619048,0.447451102,2,16.18361111,110,303.86,9066.49,0.478317606,0.547012341,44.0,0.0
0,0,0.0,0.0,92897.0,1,2,1,0.484260836,4693.07,0.0,0.022746592,0.878673603,0.375526095,0.0,2420.4,2208.04,2208.04,0.0,0.11236574,2,102.9833333,18,1738.1,2272.67,0.484260836,0.10653562,58.0,0.0
0,0,0.0,0.0,86537.0,0,2,12,0.0,1861.46,143.93,0.448560455,0.0,0.830761875,0.0,1717.53,143.93,143.93,0.0,1.095773542,5,68.90972222,16,1402.5,0.0,0.830761875,0.047359369,32.0,0.0
0,0,0.0,0.0,29973.0,1,1,1,0.783961461,3643.1,0.0,0.0,0.258866864,0.0,0.0,367.27,3275.83,3275.83,0.0,0.0,0,0.0,6,0.0,2856.05,0.783961461,0.074803909,39.0,0.0
0,0,0.0,0.0,42347.0,1,2,4,0.857893402,12421.45,0.0,0.0,1.290008316,0.043433543,0.0,5263.46,6248.38,6248.38,0.0,0.0,1,69.20138889,21,500.0,10656.28,0.857893402,0.264975026,56.0,0.0
0,0,0.0,0.0,57702.0,2,2,0,0.820297165,15976.32,1633.02,0.48922376,1.280660649,0.177934935,0.0,2814.11,13000.21,13000.21,0.0,0.967420506,8,90.93194444,24,1180.9,13105.33,0.820297165,0.364007826,60.0,0.0
0,0,0.0,0.0,,1,3,0,0.725095417,11921.3,0.0,0.143116116,1.624155236,0.011248695,0.333333333,2387.85,6502.07,6502.07,0.052631579,0.0,1,83.69194444,45,100.0,8644.08,0.725095417,0.208712964,24.0,0.0
0,0,0.0,0.0,,1,2,3,0.0,4985.05,0.0,0.164100092,0.0,0.060179938,0.0,1963.55,3021.5,3021.5,0.0,0.0,1,4.033333333,33,300.0,0.0,0.710945728,0.171513848,64.0,0.0
0,0,0.0,0.0,84875.0,1,2,3,0.656025806,8537.53,0.0,0.095350488,1.40041449,0.013276193,0.0,2785.54,4746.74,4746.74,0.111111111,0.0,1,101.5341667,33,100.0,5600.84,0.656025806,0.259152933,79.0,0.0
0,0,0.0,0.0,53695.0,1,2,0,1.0,10839.53,0.0,0.0,2.071824021,0.0,0.0,788.58,10050.95,10050.95,0.0,0.0,0,145.3872222,18,0.0,10839.53,1.0,0.249500058,46.0,0.0
1,0,0.0,0.0,8.0,2,3,0,0.834612728,13433.44,0.0,0.0,0.866808145,0.033200729,0.0,5097.07,8336.37,8336.37,0.2,1.122492379,2,66.69361111,27,446.0,11211.72,0.834612728,959.5314286,25.0,0.0
0,0,1381.81,0.070128009,74645.0,2,2,1,0.787514611,21832.56,0.0,0.781243255,2.386470239,0.013296718,0.0,3834.18,15869.93,15869.93,0.0,0.251213476,3,41.60583333,43,262.0,17193.46,0.787514611,0.677932565,65.0,0.0
0,0,0.0,0.0,61159.0,1,5,0,0.585498447,24529.51,0.0,0.047610375,1.633786183,0.0,0.0,9171.46,15326.35,15326.35,0.0,0.0,0,40.99555556,74,0.0,14361.99,0.585498447,0.649559453,39.0,0.0
0,0,0.0,0.0,92663.0,0,2,16,0.0,6330.85,0.0,0.0,0.0,0.0,0.0,4012.9,2212.38,2212.38,0.0,0.0,0,130.435,18,0.0,0.0,1.0,0.120780723,41.0,0.0
0,0,0.0,0.0,158101.0,1,3,4,0.0,13190.74,0.0,0.0,0.0,0.0,0.0,4958.39,6601.82,6601.82,0.0,0.0,0,116.7044444,40,0.0,0.0,0.982588543,0.266088388,52.0,0.0
0,0,0.0,0.0,54849.0,1,1,0,0.0,65.79,0.0,0.0,0.0,0.0,0.0,23.6,42.19,42.19,0.0,0.0,0,0.0,2,0.0,0.0,1.0,0.001514328,62.0,0.0
0,0,0.0,0.0,,2,5,0,0.635647353,19143.02,100.0,0.458513004,1.233266095,0.005238188,0.25,9769.49,9321.08,9321.08,0.0,0.0,1,48.54805556,54,0.0,12168.21,0.635647353,0.656823327,64.0,0.0
0,0,0.0,0.0,56753.0,1,3,2,0.394666617,7015.06,500.0,0.0,1.543962276,0.199570638,0.5,2620.06,4395.0,4395.0,0.0,0.494871659,4,53.56055556,27,900.0,2768.61,0.394666617,0.241357647,71.0,0.0
0,0,0.0,0.0,35868.0,3,5,0,0.243879921,14167.71,0.0,0.064634914,0.766802955,0.014807333,0.0,9974.08,4104.08,4104.08,0.021052632,0.787429608,5,4.460555556,132,208.46,3455.22,0.738731948,0.48436814,76.0,0.0
0,0,0.0,0.0,47626.0,2,3,0,0.794889798,21677.03,0.0,0.0,1.39200074,0.0,0.0,4879.61,16742.31,16742.31,0.0,0.0,0,153.2055556,38,0.0,17230.85,0.794889798,0.74391605,72.0,0.0
0,0,0.0,0.0,45907.0,2,2,6,0.0,519.58,0.0,0.0,0.0,0.0,0.0,206.39,313.19,313.19,0.0,0.0,0,447.9245833,6,0.0,0.0,1.0,0.009948875,64.0,0.0
0,0,0.0,0.0,,1,1,1,0.545896843,6959.52,0.0,0.0,1.416172433,0.0,0.0,412.31,6547.21,6547.21,0.0,0.0,0,412.3852778,13,0.0,3799.18,0.545896843,0.158976632,50.0,0.0
1,0,0.0,0.0,,2,6,0,0.378963985,11428.21,179.24,0.031999946,0.989132478,0.115996855,0.2,8773.5,2252.23,2252.23,0.0,0.764619694,10,13.02472222,76,1099.71,4330.88,0.388429159,787.5521429,23.0,0.0
0,0,0.0,0.0,177828.0,2,2,0,0.503522565,18506.4,0.0,1.0,1.119426116,0.05580625,0.0,5769.76,12149.38,12149.38,0.0,0.0,1,72.81027778,56,1000.0,9318.39,0.503522565,0.338912289,46.0,0.0
0,0,0.0,0.0,59079.0,3,4,0,0.165437215,20637.92,1181.55,0.014289929,1.015860046,0.126423368,0.0,11753.45,8777.96,8777.96,0.02,0.690666778,8,26.2225,89,1414.1,3414.28,0.542669029,0.388319259,50.0,0.0
0,0,0.0,0.0,50421.0,4,6,0,0.564158423,29547.64,1000.0,0.102092372,1.360211433,0.086180966,0.071428571,16849.82,12358.95,12358.95,0.02484472,0.711057657,6,11.055,218,1517.24,16669.55,0.564158423,0.672316032,33.0,0.0
1,0,0.0,0.0,10.0,0,1,13,0.0,2209.32,0.0,0.0,0.0,0.0,0.0,376.26,1833.06,1833.06,0.0,0.0,0,0.0,4,0.0,0.0,1.0,157.8085714,14.0,0.0
0,0,0.0,0.0,70918.0,2,3,1,0.0,3306.99,0.0,0.135533654,0.0,0.154585787,0.166666667,3234.45,0.0,0.0,0.0,0.4,4,0.0,57,500.0,0.0,0.848805107,0.061980454,39.0,0.0
0,0,0.0,0.0,,2,3,0,0.96426227,15919.03,0.0,0.321544237,1.829879025,0.0,0.0,4044.43,11849.13,11849.13,0.0,0.0,0,27.13055556,40,0.0,15350.12,0.96426227,0.365831741,48.0,0.0
0,0,0.0,0.0,71188.0,4,4,0,0.20354157,16567.23,277.89,0.216615732,0.0,0.017039852,0.076923077,10546.31,5761.93,5761.93,0.021505376,0.0,1,15.86111111,126,0.0,3372.12,0.392165739,0.375376683,45.0,0.0
0,0,0.0,0.0,40330.0,2,4,1,0.399236664,8227.05,360.52,0.051890344,1.044816208,0.057585161,0.0,3387.88,4722.89,4722.89,0.038461538,0.76902745,2,123.7861111,39,106.54,3284.54,0.399236664,0.279056253,90.0,0.0
0,0,0.0,0.0,84251.0,3,7,0,0.110574527,18476.95,145.95,0.107740128,1.263984034,0.013368984,0.0,12498.18,5898.88,5898.88,0.009009009,0.380635683,3,9.409722222,160,100.0,2043.08,0.43446348,0.423456324,48.0,0.0
0,0,0.0,0.0,,3,4,0,0.991729687,27479.01,0.0,0.0,1.157334326,0.0,0.0,4774.9,20512.94,20512.94,0.0,0.0,0,117.94875,54,0.0,27251.75,0.991729687,0.870044383,62.0,0.0
0,0,0.0,0.0,55581.0,1,3,0,0.606591933,12780.47,0.0,0.0,0.764416591,0.0,0.0,1363.4,11256.24,11256.24,0.0,0.0,0,82.62402778,29,0.0,7752.53,0.606591933,0.25082265,32.0,0.0
0,0,0.0,0.0,,3,4,0,0.575210654,30893.03,0.0,0.036137865,1.079404475,0.005606819,0.0,12657.48,18028.37,18028.37,0.090909091,0.0,1,27.07944444,87,172.05,17770.0,0.575210654,0.706314881,33.0,0.0
0,0,0.0,0.0,,3,3,5,1.0,16543.03,0.0,0.0,1.217648123,0.0,0.0,2066.76,14476.27,14476.27,0.0,0.0,0,316.9875,22,0.0,16543.03,1.0,0.569173576,74.0,0.0
0,0,0.0,0.0,,1,2,5,1.0,14294.19,0.0,0.0,1.335685276,0.0,0.0,630.19,13034.35,13034.35,0.0,0.0,0,496.9836111,21,0.0,14294.19,1.0,0.470137279,,0.0
0,0,0.0,0.0,33238.0,2,2,1,0.344134504,3910.07,0.0,0.0,0.522848402,0.0,0.0,1444.06,2387.7,2387.7,0.0,0.0,0,272.4175,15,0.0,1345.59,0.538386781,0.094573995,62.0,0.0
0,0,0.0,0.0,,1,2,5,0.67519605,14174.92,0.0,0.0,1.54976053,0.0,0.0,2769.33,11405.59,11405.59,0.0,0.0,0,112.2659722,19,0.0,9570.85,0.67519605,0.368610584,43.0,0.0
0,0,0.0,0.0,95018.0,0,1,76,0.0,43.08,0.0,0.0,0.0,0.0,0.0,43.08,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.000991599,69.0,0.0
0,0,0.0,0.0,60448.0,1,3,2,0.607887054,13872.1,0.0,0.042285074,1.68687097,0.0,0.0,2720.39,9847.66,9847.66,0.0,0.0,0,84.20236111,34,0.0,8432.67,0.607887054,0.289286454,51.0,0.0
0,0,0.0,0.0,100062.0,6,6,0,0.139336197,16799.87,0.0,0.244492539,0.368733275,0.0,0.0,9777.33,6502.34,6502.34,0.044776119,0.0,0,18.98166667,107,0.0,2340.83,0.388140503,0.37471907,43.0,0.0
0,0,0.0,0.0,371929.0,2,4,1,0.387265995,25214.22,0.0,0.116355836,1.663384308,0.020829638,0.0,7934.43,17099.61,17099.61,0.018181818,0.0,1,28.8975,97,521.45,9764.61,0.387265995,0.473479408,62.0,0.0
0,0,0.0,0.0,,0,1,42,0.0,202.71,0.0,0.0,0.0,0.0,0.0,202.71,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0.0,1.0,0.004665899,37.0,0.0
0,0,0.0,0.0,69039.0,3,4,0,0.754490144,38978.15,0.0,0.0,1.070963392,0.005314021,0.0,15872.0,21764.28,21764.28,0.0,0.0,1,36.17083333,89,200.0,29408.63,0.754490144,0.699819264,41.0,0.0
0,0,0.0,0.0,,4,4,0,0.681227063,11929.62,926.09,0.091236122,1.82386285,0.169836927,0.0,4029.58,7900.04,7900.04,0.0,1.015934846,4,27.07069444,51,1100.0,8126.78,0.681227063,0.278267827,27.0,0.0
0,0,0.0,0.0,82741.0,2,7,0,0.431932338,19994.59,0.0,0.120210862,1.5040714,0.005053287,0.142857143,8318.29,11470.81,11470.81,0.036585366,0.0,1,45.36305556,124,100.0,8636.31,0.431932338,0.374279635,53.0,0.0
0,0,0.0,0.0,68287.0,6,6,0,0.73328635,55623.1,1297.0,0.071033773,1.638385016,0.031076566,0.052631579,23883.3,30818.69,30818.69,0.040268456,1.372264548,4,4.328055556,235,402.95,40787.66,0.73328635,1.259108988,62.0,0.0
0,0,0.0,0.0,,2,5,0,0.808473292,48345.79,4900.0,0.252254057,1.279254949,0.161855821,0.2,11564.65,36204.84,36204.84,0.0,2.381755362,17,33.1225,84,2831.77,39086.28,0.808473292,1.643539997,86.0,0.0
1,0,0.0,0.0,,1,2,5,0.0,2715.64,0.0,0.0,0.0,0.0,0.0,1817.32,898.32,898.32,0.0,0.0,0,89.45263889,13,0.0,0.0,0.967039077,193.9742857,21.0,0.0
0,0,0.0,0.0,26039.0,1,2,0,0.945905981,11395.16,0.0,0.0,1.013572668,0.0,0.0,3373.47,7995.8,7995.8,0.0,0.0,0,121.3897222,24,0.0,10778.75,0.945905981,0.391167039,84.0,0.0
0,0,0.0,0.0,74845.0,2,6,0,0.444817085,25872.41,0.0,0.034290194,1.50782724,0.004416287,0.0,10249.19,15623.22,15623.22,0.05952381,0.176498209,2,12.145,126,114.26,11508.49,0.444817085,0.548952589,30.0,0.0
0,0,0.0,0.0,54042.0,1,4,0,0.327494734,21468.62,1200.0,0.115255324,0.986130806,0.21084746,0.0,9212.5,11221.04,11221.04,0.0,0.745990301,11,48.24875,65,3108.36,7030.86,0.327494734,0.534091509,55.0,0.0
0,0,0.0,0.0,,4,6,0,0.408579162,32429.04,1200.0,0.0487812,1.152515873,0.078092078,0.117647059,12462.05,18059.74,18059.74,0.013513514,0.8433259,9,6.766805556,212,1183.51,13249.83,0.408579162,1.050121796,70.0,0.0
0,0,0.0,0.0,,1,3,0,0.374765757,13415.58,1572.13,0.027398109,0.771649892,0.140472507,0.0,4858.8,8316.02,8316.02,0.050847458,1.119104523,5,26.58361111,81,278.57,5027.7,0.487282697,0.342603563,75.0,0.0
0,0,0.0,0.0,45206.0,1,4,1,0.972038605,21728.53,0.0,0.0,1.236778581,0.0,0.0,2062.45,17418.45,17418.45,0.0,0.0,0,48.10833333,30,0.0,21120.97,0.972038605,0.670252881,75.0,0.0
1,0,0.0,0.0,,3,4,5,0.854841939,13284.14,0.0,0.221293026,0.900588938,0.007632685,0.0,4074.73,9026.82,9026.82,0.0,0.0,1,18.25972222,43,100.0,11355.84,0.854841939,935.825,37.0,0.0
0,0,0.0,0.0,,1,1,0,0.06395491,53249.86,0.0,0.0,1.089070935,0.0,0.0,46773.02,6476.84,6476.84,0.0,0.0,0,505.9159722,11,0.0,3405.59,0.93604509,1.832095648,74.0,0.0
0,1,0.0,0.0,21489.0,0,2,10,0.144063071,2708.05,0.0,0.151353368,0.263354818,0.0,0.0,1507.32,135.32,135.32,0.0,0.0,0,86.13166667,20,0.0,390.13,0.838854526,0.139692151,62.0,0.0
0,0,0.0,0.0,114364.0,3,6,0,0.555403637,25101.15,543.0,0.318554049,0.914250403,0.021632475,0.0,12787.99,12313.16,12313.16,0.034090909,1.190231304,2,12.37361111,140,0.0,13941.27,0.555403637,0.863621194,64.0,0.0
0,0,0.0,0.0,111831.0,3,9,0,0.54369661,33813.95,0.0,0.244862668,1.346500159,0.0,0.0,12008.02,18220.71,18220.71,0.018867925,0.0,0,10.455,160,0.0,18384.53,0.54369661,0.534492008,44.0,0.0
0,0,0.0,0.0,16449.0,0,1,40,0.0,115.33,0.0,0.0,0.0,0.0,0.0,0.0,115.33,115.33,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.003968003,73.0,0.0
0,0,0.0,0.0,76111.0,1,3,1,1.0,21956.45,0.0,0.0,1.144475222,0.0,0.0,3214.77,18668.74,18668.74,0.0,0.0,0,160.9738889,31,0.0,21956.45,1.0,0.752916222,67.0,0.0
0,0,0.0,0.0,,1,4,1,0.833401238,20297.93,0.0,0.369326007,1.518416245,0.001203276,0.0,5643.78,10977.51,10977.51,0.0,0.0,1,38.86916667,65,20.0,16916.32,0.833401238,0.571866162,71.0,0.0
0,0,0.0,0.0,24377.0,1,1,5,1.0,4294.19,0.0,0.0,0.829032058,0.0,0.0,42.03,4252.16,4252.16,0.0,0.0,0,657.1952778,6,0.0,4294.19,1.0,0.147744366,87.0,0.0
0,0,0.0,0.0,,5,6,0,0.01917072,37178.05,0.0,0.058908938,0.892534747,0.0,0.0,10555.05,26548.0,26548.0,0.016393443,0.0,0,14.69916667,141,0.0,712.73,0.635903981,1.276554275,71.0,0.0
0,0,0.0,0.0,,5,5,5,0.156546836,14995.64,0.0,0.01923759,0.747088274,0.055632981,0.0,6314.81,7813.5,7813.5,0.0,1.114844584,4,71.84833333,56,786.0,2347.52,0.710973323,0.267214715,41.0,0.0
0,1,0.0,0.0,,0,1,25,0.0,514.9,0.0,0.0,0.0,0.0,0.0,514.9,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,1.0,0.043787737,77.0,0.0
0,0,0.0,0.0,36203.0,1,3,4,0.0,10404.15,0.0,0.0,0.0,0.0,0.0,5090.57,5313.58,5313.58,0.0,0.0,0,187.6226389,30,0.0,0.0,1.0,0.220751955,,0.0
0,0,0.0,0.0,40324.0,3,5,0,0.243152312,20838.42,3607.28,0.183717816,1.266109652,0.316255391,0.090909091,8298.61,12501.32,12501.32,0.0,1.400754978,22,32.23666667,105,2970.81,5066.91,0.315671246,0.715634956,67.0,0.0
0,0,0.0,0.0,,1,3,4,1.0,38855.75,0.0,0.0,1.307846055,0.0,0.0,6905.2,27528.19,27528.19,0.0,0.0,0,19.48527778,40,0.0,38855.75,1.0,1.184702907,91.0,0.0
0,0,0.0,0.0,27577.0,0,2,19,0.505492604,693.66,0.0,0.0,0.959087653,0.432763048,0.0,594.29,98.93,98.93,0.0,0.0,1,0.0,7,300.0,350.64,0.505492604,0.02385068,68.0,0.0
0,0,0.0,0.0,43092.0,2,3,4,0.322052196,14552.02,186.66,0.08017121,0.954538201,0.029875697,0.0,4948.03,8397.6,8397.6,0.0,0.518172044,3,19.19263889,56,212.05,4686.51,0.520664485,0.305388497,33.0,0.0
0,0,0.0,0.0,,2,3,0,0.588209405,14995.85,100.0,0.14665286,1.170959799,0.204804048,0.2,6229.77,8081.91,8081.91,0.0,0.807848972,18,48.49833333,60,2831.09,8820.7,0.588209405,0.329420647,51.0,0.0
0,0,0.0,0.0,22598.0,1,4,1,0.514557907,17196.84,0.0,0.0,1.259197994,0.007949442,0.0,7130.5,8719.67,8719.67,0.5,0.0,1,44.835,37,126.0,8848.77,0.514557907,0.545335283,81.0,0.0
0,0,0.0,0.0,74244.0,3,4,1,0.0040726,11776.26,400.0,0.188547601,0.0,0.06933627,0.222222222,6933.78,4762.84,4762.84,0.051020408,0.019181688,2,15.54638889,121,411.0,47.96,0.512211008,,50.0,0.0
0,0,0.0,0.0,65014.0,4,4,0,0.132722863,30624.49,1061.0,0.0,1.213258131,0.045839115,0.0,11754.76,17936.04,17936.04,0.0,1.164593672,3,38.26902778,93,300.0,4064.57,0.724405533,0.757186576,33.0,0.0
0,0,0.0,0.0,60183.0,4,7,0,0.512353072,22526.38,0.0,0.299858521,1.186921326,0.008296413,0.0,10658.96,10957.61,10957.61,0.008474576,0.0,1,10.855,173,179.34,11541.46,0.512353072,0.458653526,62.0,0.0
0,0,0.0,0.0,21339.0,1,2,3,0.0,9530.49,0.0,0.0,0.0,0.0,0.0,1570.54,7959.95,7959.95,0.0,0.0,0,92.66055556,23,0.0,0.0,1.0,0.219369087,78.0,0.0
